Evolution,Iteration,Chromosome,Fitness
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,351,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,352,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,353,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,354,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,355,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,356,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,357,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,358,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,359,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,360,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,361,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,362,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,363,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,364,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,365,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,366,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,367,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,368,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,369,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 98.2673, -7.92]",150812
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,370,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,371,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,371,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,371,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,371,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,371,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
3,371,"[49.9663, -71.7545, -25.987, -78.9367, -37.23, 91.73, 79.33, 97.0016, -7.92]",150520
